"UMAP_1","UMAP_2","clusters","supertype_name"
0.557418799059706,2.28371065600803,"LRP2.1","0239 Sst Chodl Gaba_2"
2.83249494995387,1.46573775752475,"LRP2.1","0239 Sst Chodl Gaba_2"
1.14948365654262,1.16938036425998,"LRP2.1","0239 Sst Chodl Gaba_2"
5.72576472725184,-0.498797359624601,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
5.11347339119227,-0.156604292550779,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.88564350639073,1.41890138133457,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.39046909843175,1.17920559390476,"LRP1.0","0241 Sst Chodl Gaba_4"
0.0330270734003352,2.09284227832248,"LRP1.0","0241 Sst Chodl Gaba_4"
5.38556144203456,-0.663297745147443,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.63366844688146,0.245639142832064,"LRP1.0","0241 Sst Chodl Gaba_4"
3.47333428825648,1.22340959056308,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.17281987701146,3.47354358180454,"LRP1.0","0241 Sst Chodl Gaba_4"
2.99509379829677,1.39674085124423,"LRP2.1","0239 Sst Chodl Gaba_2"
4.96510884727748,1.49940603717258,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.52744081054418,0.69441586478641,"LRP1.0","0241 Sst Chodl Gaba_4"
-5.18684532676427,2.14653628810337,"LRP1.0","0241 Sst Chodl Gaba_4"
1.15158328975947,1.89623492701938,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
5.5768942591122,-0.164539518514371,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.24028923545568,3.11906188472202,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.61762955222814,2.51277178271701,"LRP1.0","0239 Sst Chodl Gaba_2"
-2.18346002135961,4.16218417628696,"LRP1.0","0241 Sst Chodl Gaba_4"
3.90764257873805,1.06754868968418,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.49581840072362,2.31875008090427,"LRP1.0","0241 Sst Chodl Gaba_4"
3.32990548576625,1.33277600749423,"LRP2.1","0239 Sst Chodl Gaba_2"
1.35875580276759,1.2114624355643,"LRP2.1","0239 Sst Chodl Gaba_2"
1.69670400585444,1.68761056407382,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.02375587259023,2.52961462481906,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.17774620090215,3.31094783290317,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.24273850951879,2.48552864535739,"LRP1.0","0241 Sst Chodl Gaba_4"
5.79453370537074,1.09364443763187,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
4.90274808372767,1.06429379924228,"LRP2.1","0239 Sst Chodl Gaba_2"
-4.24491026435582,2.15046018107822,"LRP1.0","0241 Sst Chodl Gaba_4"
-3.20256307159154,4.07027905925205,"LRP1.0","0241 Sst Chodl Gaba_4"
-3.59357168708531,2.35290807231357,"LRP1.0","0241 Sst Chodl Gaba_4"
2.37888905967982,-0.765315863052106,"LRP2.1","0239 Sst Chodl Gaba_2"
-6.24423458610265,0.275053438982272,"LRP1.0","0241 Sst Chodl Gaba_4"
4.10500619377406,1.25818794711521,"LRP2.1","0239 Sst Chodl Gaba_2"
0.25344342555316,2.13764327510288,"LRP1.0","0239 Sst Chodl Gaba_2"
-3.73584797416417,2.60751121982028,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.40736653838841,1.30838602527072,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.73296608958928,2.60336249812534,"LRP1.0","0239 Sst Chodl Gaba_2"
