"UMAP_1","UMAP_2","sample","major_cluster_label_trained_with_all","cluster_label_trained_with_all","subclass_bootstrapping_probability","subclass_name","Subclass"
-1.4683181657163,4.14349713051659,"E16_old","Non-Martinotti","Non-Martinotti_3",0.95,"052 Pvalb Gaba","052 Pvalb Gaba"
-0.572096051153311,4.44145645821435,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.09290212256037,-3.47977266585487,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
10.4346985207232,0.0694957884584091,"E16_old","LRP","LRP_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.99220997231878,4.12181915963036,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.64255374533259,-3.9538157967295,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-2.26857978242315,3.52230372155053,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.04360359770381,0.696678778770985,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.319703639921317,6.10171045983178,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.48689466851629,6.70452847206933,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.96216410535253,4.02771582329613,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.22180968386256,4.06576599800927,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.68841010468877,-4.86715112006324,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.56293708222784,-6.29456267630714,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-0.8886644257871,5.0282775374685,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.93030887978948,-4.45131430899757,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-1.27690750497259,-6.02642426764625,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-6.31144100564397,2.45022453987938,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.50141006844915,1.49038507664544,"E16_old","Non-Martinotti","Non-Martinotti_3",0.99,"053 Sst Gaba","053 Sst Gaba"
1.83212357622706,0.768964490536275,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.25843065840327,3.34331264222008,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.1797782765063,-0.211628952380595,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.65740674597346,-0.782005944606242,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.26843160254084,-3.30200133597511,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-1.54201430219091,5.26425661766869,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.63890546423518,-1.70814917361396,"E16_old","Martinotti","Martinotti_3",0.9,"057 NDB-SI-MA-STRv Lhx8 Gaba","Other"
-3.38117867844976,4.06266393387658,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.89246994393743,2.48325624192101,"E16_old","Non-Martinotti","Non-Martinotti_4",0.98,"053 Sst Gaba","053 Sst Gaba"
-0.768753172334799,-0.131999963280139,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.10975486176885,6.39928593361718,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.0214531137315127,4.11478295052392,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.37212604147517,1.94065179550988,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.86920136076533,-0.259976812955318,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.18413370984472,3.44951286042077,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.38824087518133,-5.20826897894996,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
0.81295043093287,5.14865889275414,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.99542433160223,1.17478396618706,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.721583725389609,2.37895478928429,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.85711616140925,2.79017176354271,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.844166935857901,3.89680924141747,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.63111275297724,2.95216288292748,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.88388925927556,4.10571779930932,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.30933922392451,3.75709118569237,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.55612951653875,-5.08745560919898,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-3.05174738305486,3.32617177689415,"E16_old","Non-Martinotti","Non-Martinotti_3",0.75,"053 Sst Gaba","053 Sst Gaba"
1.24422520262324,0.643648287895741,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.15301728111826,-4.16690812384742,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
2.1254420862826,-2.78523884093421,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
0.582098572078576,-2.89783273017067,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.21507078545965,7.03339924538476,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.04485327142156,5.88804449761254,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.554733602825036,3.37167205536705,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.29994875329412,6.43352427208764,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.248501004156241,-1.28352699553627,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.50081592935003,2.43589319908959,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.200131390738716,2.67608942711693,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.853265284124246,4.32455982888085,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.12716644865595,-3.1760796097483,"E16_old","LRP","LRP3",1,"053 Sst Gaba","053 Sst Gaba"
-2.21421557801641,5.31156553948266,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.9544101371137,5.60741486275536,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
9.96713584524714,0.415267399195256,"E16_old","LRP","LRP_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
5.14314311606013,-1.58324775969642,"E16_old","LRP","LRP3",1,"053 Sst Gaba","053 Sst Gaba"
-6.46257501977361,-3.23406515395301,"E16_old","Non-Martinotti","Non-Martinotti_5",0.6,"053 Sst Gaba","053 Sst Gaba"
-3.55930429833806,3.93369998658043,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
0.287559023621908,3.66659512245995,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.89326709372126,-0.909508564826427,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.327790743234983,-2.1470919636454,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-3.73212486642278,4.09814133370263,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
10.0441259728106,0.39838804924828,"E16_old","LRP","LRP_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.781404317793021,1.23461212838036,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.10976713759028,5.82028212273461,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
6.72326367956721,-0.702687063571391,"E16_old","LRP","LRP3",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
2.88552802664362,2.39404167855126,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.24705201524175,4.94859566414696,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.77142387491786,3.22293319428307,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.748204888281,3.52037276947838,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.6857368336352,-4.13303456580299,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.143972457822928,4.93762173378808,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.38375109570898,6.0438100310598,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.5234734429685,-3.8925913361277,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.180406226340165,5.65173639977318,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.183434779319396,1.80353369438988,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.10568278891169,-1.26614461218971,"E16_old","Martinotti","Martinotti_3",1,"075 MEA-BST Lhx6 Nr2e1 Gaba","Other"
-6.03361994164861,1.28119291985375,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-6.24765926736272,1.04368623221261,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
-1.10872572797216,2.50093927109581,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.91765791314519,2.8209837886129,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
0.128734706464639,0.72834297144753,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.718729139742026,5.57241358483178,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.18969708544337,3.94702710831505,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.07817047697627,-0.05495912706512,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.56955522162043,-1.93827257430213,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-2.26540380853094,-3.86164007460731,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
3.16061347586237,-3.05640731131691,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
1.63757973772608,2.4311779948507,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
1.16996788841807,-2.69960532462257,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
4.70448583227717,2.65531172478539,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.47972935301386,-2.0648952511515,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.96776324647344,5.88497080529076,"E16_old","Non-Martinotti","Non-Martinotti_2",0.96,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.84425002473272,5.88804688179833,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-3.54871159928716,4.05849494660241,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-2.75381070512212,5.56766476357323,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.773571966710916,-3.15728578841346,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.07322698968328,1.5798926564489,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.95020967858709,6.7593771430288,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.29070275885188,-3.90671334540504,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
2.34241932493769,-2.45053611075538,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-4.98351150887884,1.42513348782402,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.535265354934564,0.561847797277989,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.259437522414556,-3.27153382575172,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
1.2681252346667,-4.66988692557472,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.353336250904432,6.62404408181054,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.77402407067693,-4.37533746039527,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.44824892419256,-5.30896888053077,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.60861223799311,-0.88329581296104,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-2.51000100510992,5.44532742226464,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.68808227914251,-3.92029938971656,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.51933235066808,3.5480824919973,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.566914798196921,-0.011576974150119,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.255996824678549,6.08669914925438,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.39856332677282,3.30034866059166,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.47173744576848,-5.06391654288429,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-6.2431007041303,0.315794265512051,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"052 Pvalb Gaba","052 Pvalb Gaba"
-1.95415717500127,5.51105370247704,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
5.32450049978816,-1.6951305655207,"E16_old","LRP","LRP3",1,"053 Sst Gaba","053 Sst Gaba"
-1.39821261304296,2.86957206452233,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.522233931842676,-1.64749191081184,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.70352536576665,6.15710177147728,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.586198477569452,5.45089163506371,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.68750244515813,3.61825480187279,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.894220174726615,6.54285731041771,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.22481804949366,1.16831960404259,"E16_old","Martinotti","Martinotti_2",0.99,"053 Sst Gaba","053 Sst Gaba"
-1.88123613732732,4.01208152497155,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.70032340424932,1.68847980225426,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.26716095345891,-3.98666272437233,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
0.225387505284926,-3.4275649574961,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-4.09512382882513,3.88125815117699,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.60549658400141,-0.766475715991435,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
2.7420317516955,0.272492712977948,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.760496498521933,5.28323664391381,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.02487271887385,1.94045426571709,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.85393577950872,0.880494436863484,"E16_old","Non-Martinotti","Non-Martinotti_3",0.93,"053 Sst Gaba","053 Sst Gaba"
1.11557912689768,4.27906050408227,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.560756205144754,5.1134597274099,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-6.25969749825872,0.145986645165505,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-2.46909839051641,6.8560978385244,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
5.97333425146662,2.53563298905236,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.7937279357282,3.6569658728872,"E16_old","Non-Martinotti","Non-Martinotti_3",0.72,"055 STR Lhx8 Gaba","Other"
0.189337147894731,4.42094149315697,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.542186261591086,0.134501342344703,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.27079003912531,-0.337009051200328,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-2.47440439599431,-4.17998299872535,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.57026416200078,4.74537291252953,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.97607237237371,5.28962626183373,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.653028489526877,0.504104039314809,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.92415529352747,1.55035223687035,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.05648821729101,-6.47172389304298,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.200601222488513,5.35525288308007,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.37538689238154,-3.67774162566322,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.474194182577958,5.23765816414696,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.49880594151891,-6.09819398200172,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.88936621087469,-5.47957930838722,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-1.55499392884649,3.93609394753319,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.50914406913198,6.66219868386132,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.34718912976659,-7.05527959143775,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-3.02932220834173,2.64176430428368,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
5.36719602209651,-1.09866164004463,"E16_old","LRP","LRP3",1,"053 Sst Gaba","053 Sst Gaba"
0.0488395379217771,3.9653097602163,"E16_old","Non-Martinotti","Non-Martinotti_1",0.6,"053 Sst Gaba","053 Sst Gaba"
-5.07850033181585,3.10060491288048,"E16_old","Non-Martinotti","Non-Martinotti_3",0.99,"053 Sst Gaba","053 Sst Gaba"
-1.84576732057012,5.41382183754784,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.41681105035223,6.19350495064599,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.1355465068189,-5.01570496832984,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.646097956720224,-1.0992905882563,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.73423797028936,-5.37230239188331,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.6062291278211,-4.11327681815284,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.2240634574262,3.51499190056664,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.32821816069209,2.38110651696068,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.90935236352361,4.08143295967919,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.307115973409781,5.4602147551809,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.97098046677984,-5.067538597938,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.476095022138724,1.84091331684929,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
