"UMAP_1","UMAP_2","Sample_Group","Major","Minor"
1.73328400046763,1.28369025236263,"P1_1","Martinotti","MC1"
4.60491490752635,3.54033044820919,"P1_1","Martinotti","MC1"
3.14644360930857,-2.42032929414616,"P1_1","Non-Martinotti","nMC3"
2.5864405670875,6.25440958982601,"P1_1","Martinotti","MC1"
0.577883187841745,6.24899271970882,"P1_1","Martinotti","MC1"
6.58383012206492,3.87745121961727,"P1_1","Non-Martinotti","nMC5"
-1.6961202582604,1.33746675497188,"P1_1","Martinotti","MC2"
5.93224025161204,0.476637520848653,"P1_1","Non-Martinotti","nMC5"
1.89342749507365,2.84882883077755,"P1_1","Martinotti","MC1"
4.35621190459666,1.22130159383907,"P1_1","Martinotti","nMC5"
0.0421480947845899,2.53872493749752,"P1_1","Martinotti","MC1"
2.07501030356822,6.30660847669735,"P1_1","Martinotti","MC1"
-9.30846476166311,-2.16577597612248,"P1_1","LRP","LRP1"
5.49061417968211,-1.00204726213322,"P1_1","Martinotti","MC1"
1.63199258239207,1.04196278101101,"P1_1","Martinotti","MC1"
4.97306323440013,-6.5533158397089,"P1_1","Non-Martinotti","nMC4"
-9.51197123138967,-2.48296614641056,"P1_1","LRP","LRP1"
-1.05308907835546,-0.149779713691333,"P1_1","Martinotti","MC2"
-1.95980870335164,0.779777624665639,"P1_1","Martinotti","MC2"
6.84191203505931,2.28855613714351,"P1_1","Martinotti","nMC5"
6.07360053450999,-2.15098448747502,"P1_1","Non-Martinotti","nMC5"
4.36336017043528,-2.79003067964421,"P1_1","Non-Martinotti","nMC3"
2.14005184562144,-6.41722651475773,"P1_1","Non-Martinotti","nMC1"
-4.27507423965993,1.3925282145132,"P1_1","Martinotti","MC3"
6.60408425719676,2.94448713308468,"P1_1","Non-Martinotti","nMC5"
3.0862238445991,2.24438385015621,"P1_1","Martinotti","MC1"
1.45706141383586,3.08123520856991,"P1_1","Martinotti","MC1"
4.12526393325266,1.95926527029171,"P1_1","Martinotti","nMC5"
4.82142281920848,-5.76615544313298,"P1_1","Non-Martinotti","nMC4"
-3.04542374222341,4.3006036663641,"P1_1","Martinotti","MC3"
2.48105264098582,7.57963589674129,"P1_1","Martinotti","MC1"
-8.94122767059865,-3.63339849466191,"P1_1","LRP","LRP1"
-5.37890314667287,0.316390194951436,"P1_1","Martinotti","MC3"
-1.25931751339498,-1.93044420236454,"P1_1","Martinotti","MC2"
4.31900430114207,-2.22526904100285,"P1_1","Non-Martinotti","nMC3"
7.23141408355174,2.55315879827633,"P1_1","Non-Martinotti","nMC5"
4.25299477965769,5.6778943920721,"P1_1","Martinotti","MC1"
-0.802459653306631,2.33223895078792,"P1_1","Martinotti","MC1"
-9.65441011993947,-2.03003474229679,"P1_1","LRP","LRP1"
-0.767071183610586,1.44072512632503,"P1_1","Martinotti","MC2"
-10.8121936282403,1.88772312646999,"P1_1","LRP","LRP2"
-8.74683832733693,-3.3656630133997,"P1_1","LRP","LRP1"
5.96043706328807,4.35311202055111,"P1_1","Martinotti","nMC5"
-9.14098238556447,-2.89151330942021,"P1_1","LRP","LRP1"
-0.356192227292684,2.10273508077755,"P1_1","Martinotti","MC1"
2.55629921348033,1.9670949364294,"P1_1","Martinotti","MC1"
7.07239938170848,2.0711319828619,"P1_1","Non-Martinotti","nMC5"
7.21708131225047,3.38728908544674,"P1_1","Non-Martinotti","nMC5"
-8.1904456576592,-2.47639032358036,"P1_1","LRP","LRP1"
-10.1873252352959,-0.240104041040995,"P1_1","LRP","LRP1"
-8.52978872864309,-3.40564723962651,"P1_1","LRP","LRP1"
2.4710009136909,7.28865126615658,"P1_1","Martinotti","MC1"
7.18660045058665,-2.76722737306462,"P1_1","Non-Martinotti","nMC4"
5.29223227889475,0.351981558858297,"P1_1","Non-Martinotti","nMC5"
-9.62957453339162,-2.41730590814457,"P1_1","LRP","LRP1"
-2.07483410446706,0.65911886936321,"P1_1","Martinotti","MC2"
-0.721251245427755,-0.950399599016765,"P1_1","Martinotti","MC2"
-8.28028177826467,-2.39285632127629,"P1_1","LRP","LRP1"
0.611425046038004,1.56840864664211,"P1_1","Martinotti","MC2"
5.74051070601878,3.73335937505855,"P1_1","Non-Martinotti","nMC5"
3.79946899802622,5.90633038526668,"P1_1","Martinotti","MC1"
-5.53933930008474,1.93044070249691,"P1_1","Martinotti","MC3"
-5.62811350433889,2.42550162321224,"P1_1","Martinotti","MC3"
6.97407555968699,2.16564468389644,"P1_1","Martinotti","nMC5"
0.180271167468401,6.17284420972957,"P1_1","Martinotti","MC1"
-3.07263969986501,2.43230966573848,"P1_1","Martinotti","MC2"
6.48354745299754,-3.18240066522465,"P1_1","Non-Martinotti","nMC4"
8.0232298413032,1.33662525659694,"P1_1","Non-Martinotti","nMC5"
-2.17809867470327,1.60125605112209,"P1_1","Martinotti","MC2"
3.357314590525,3.37755755430355,"P1_1","Martinotti","MC1"
1.6119008103126,1.30858699327602,"P1_1","Martinotti","MC1"
2.55221915633616,-6.65060158723698,"P1_1","Non-Martinotti","nMC1"
6.55235124022898,-2.02003761285649,"P1_1","Non-Martinotti","nMC5"
3.72468710334239,1.94153443819179,"P1_1","Martinotti","MC1"
3.75836563498912,6.89671782499447,"P1_1","Martinotti","MC1"
2.09492540748057,4.00896195417537,"P1_1","Martinotti","MC1"
6.72911191375193,-5.72729655259953,"P1_1","Non-Martinotti","nMC4"
2.15093493850169,1.54379610067501,"P1_1","Martinotti","MC1"
3.54644441993174,7.11829546934261,"P1_1","Martinotti","MC1"
-0.63961535303655,1.79946378713741,"P1_1","Martinotti","MC2"
2.162978653025,-1.93269511216984,"P1_1","Non-Martinotti","nMC3"
3.13840318114695,6.84755448347225,"P1_1","Martinotti","MC1"
-0.388554122138647,2.09388903623714,"P1_1","Martinotti","MC2"
-4.70161079971853,1.19964221960201,"P1_1","Martinotti","MC3"
5.73465180785594,-2.43575116151676,"P1_1","Non-Martinotti","nMC4"
3.30175424010691,7.16110924726619,"P1_1","Martinotti","MC1"
1.35690749080119,1.54603377824917,"P1_1","Martinotti","MC1"
7.35410714538035,3.22450737005367,"P1_1","Non-Martinotti","nMC5"
1.67540717513499,1.50186816698208,"P1_1","Martinotti","MC1"
0.351278279136988,2.11024478918209,"P1_1","Martinotti","MC1"
1.87333190829692,1.69091347700252,"P1_1","Martinotti","MC1"
6.22989058883128,0.731611349641225,"P1_1","Non-Martinotti","nMC5"
-0.409633274961141,-0.89486279243336,"P1_1","Martinotti","MC2"
-0.262636106300978,2.2887194538702,"P1_1","Martinotti","MC2"
7.56679034621653,2.17956189161434,"P1_1","Non-Martinotti","nMC5"
1.68040872008738,1.04249826913967,"P1_1","Martinotti","MC3"
6.66401982695994,3.91424445158138,"P1_1","Non-Martinotti","nMC5"
1.73266423137126,6.78874186521663,"P1_1","Martinotti","MC1"
0.815921012472483,2.33805326467647,"P1_1","Martinotti","MC1"
-9.25321459381643,-3.37433978074894,"P1_1","LRP","LRP1"
3.02240920455393,3.11614493375911,"P1_1","Martinotti","MC1"
1.11867201716838,3.58093027120723,"P1_1","Martinotti","MC1"
-11.0452306231743,0.990207293092153,"P1_1","LRP","LRP2"
-9.30603766052785,-2.94087167734013,"P1_1","LRP","LRP1"
6.26111436278758,-2.11334606164799,"P1_1","Non-Martinotti","nMC5"
5.13077903182444,3.40069297796383,"P1_1","Non-Martinotti","nMC5"
3.85039568335948,-2.07060357087956,"P1_1","Non-Martinotti","nMC3"
-10.9488751849419,1.1340414667715,"P1_1","LRP","LRP2"
0.563757185053202,4.84761456495418,"P1_1","Martinotti","MC1"
4.8281877079719,2.8078799629797,"P1_1","Martinotti","MC1"
1.2134416142219,3.09057716375484,"P1_1","Martinotti","MC1"
2.9622368851417,2.32677415853634,"P1_1","Martinotti","MC1"
1.86166847140727,5.72075776106014,"P1_1","Martinotti","MC1"
5.11657023818431,-5.91057749742375,"P1_1","Non-Martinotti","nMC4"
7.00726867110667,3.64440015798702,"P1_1","Non-Martinotti","nMC5"
-7.58332895844045,-2.6399857615839,"P1_1","LRP","LRP1"
5.79051614196238,-2.34786387437687,"P1_1","Non-Martinotti","nMC4"
5.52591157348094,1.65431479459896,"P1_1","Non-Martinotti","nMC5"
4.46550488860545,0.905024626313588,"P1_1","Non-Martinotti","nMC5"
0.0181263724082433,1.96437565332546,"P1_1","Martinotti","MC1"
-4.85070061295095,1.22837308889522,"P1_1","Martinotti","MC3"
4.83264422805247,0.731124856530568,"P1_1","Non-Martinotti","nMC5"
7.83834910781321,0.651632227956197,"P1_1","Non-Martinotti","nMC5"
2.09478783996043,7.07420376783504,"P1_1","Martinotti","MC1"
7.97016930968699,1.18327430730953,"P1_1","Non-Martinotti","nMC5"
2.15856099517283,7.26482085233822,"P1_1","Martinotti","MC1"
-5.03880476563039,0.777231493054769,"P1_1","Martinotti","MC3"
-2.9403567275292,5.06815651899471,"P1_1","Martinotti","MC1"
0.733594481062265,5.81735733991756,"P1_1","Martinotti","MC1"
5.86134696395335,0.239413031398198,"P1_1","Non-Martinotti","nMC5"
-10.502770181585,0.65033767467632,"P1_1","LRP","LRP2"
-4.76895069687429,1.37037710195675,"P1_1","Martinotti","MC3"
0.416320834469172,4.91718939787044,"P1_1","Martinotti","MC1"
6.05780053527293,-0.445409438551524,"P1_1","Non-Martinotti","nMC5"
-7.55329489319387,-2.56769033426152,"P1_1","LRP","LRP1"
1.10520780475077,-0.461407355011561,"P1_1","Martinotti","MC2"
6.93441272170481,1.19058326727047,"P1_1","Non-Martinotti","nMC5"
8.09307408721385,1.21736446863308,"P1_1","Non-Martinotti","nMC5"
5.20038342864451,0.745395758210561,"P1_1","Non-Martinotti","nMC5"
-9.63518118469777,-3.4723205184351,"P1_1","LRP","LRP1"
1.73648691565928,5.24910286909237,"P1_1","Martinotti","MC1"
4.45606685073313,4.38355711942806,"P1_1","Martinotti","MC1"
1.24449575335917,4.93836001402035,"P1_1","Martinotti","MC1"
-10.1897046527154,1.47225824838772,"P1_1","LRP","LRP2"
0.653391961168619,3.30191020017757,"P1_1","Martinotti","MC1"
3.55896711738047,3.65970210081234,"P1_1","Martinotti","MC1"
-10.3040845355279,2.10473064428463,"P1_1","LRP","LRP2"
2.72846150786814,-6.40166111940251,"P1_1","Non-Martinotti","nMC1"
2.3055534401649,6.69507626539364,"P1_1","Martinotti","MC1"
-1.17549025623861,1.45796648508205,"P1_1","Martinotti","MC2"
0.836243335317942,2.35649899488582,"P1_1","Martinotti","MC1"
0.142941270183893,4.5953338528265,"P1_1","Martinotti","MC1"
0.787840429853769,4.32361248975887,"P1_1","Martinotti","MC1"
-8.47527575104299,-3.58680625909672,"P1_1","LRP","LRP1"
-9.38733458130422,-3.6309275245081,"P1_1","LRP","LRP1"
0.862691346716257,-6.50198145860539,"P1_1","Non-Martinotti","nMC1"
2.40748691947398,6.91349724775448,"P1_1","Martinotti","MC1"
2.29324722678599,1.39030877596035,"P1_1","Martinotti","MC1"
4.56645512969432,-1.60154756063328,"P1_1","Non-Martinotti","nMC5"
2.1230046787971,4.53674820905819,"P1_1","Martinotti","MC1"
1.13409793765483,3.18786696439876,"P1_1","Martinotti","MC1"
-8.13492655365529,-2.66585703843937,"P1_1","LRP","LRP1"
-3.15056681244436,2.28477815633907,"P1_1","Martinotti","MC2"
0.879931572985025,2.62235883718624,"P1_1","Martinotti","MC1"
5.37513852508006,4.09441260343685,"P1_1","Martinotti","nMC5"
0.488189283918711,2.2247226620306,"P1_1","Martinotti","MC1"
2.21990251929698,7.09322051054134,"P1_1","Martinotti","MC1"
-10.6231172045952,0.936426856576345,"P1_1","LRP","LRP2"
6.3565399685615,2.5536542320837,"P1_1","Non-Martinotti","nMC5"
0.0240614155047856,1.51461414343014,"P1_1","Martinotti","MC2"
-9.38963389008108,-2.17793317788945,"P1_1","LRP","LRP1"
-0.708419199872641,1.12511018758907,"P1_1","Martinotti","MC2"
5.67979073913035,2.56344226843013,"P1_1","Non-Martinotti","nMC5"
-4.92573952286306,0.864945151864431,"P1_1","Martinotti","MC3"
1.01551688105998,-5.00383206361637,"P1_1","Non-Martinotti","nMC1"
2.70068526656565,7.72716263776912,"P1_1","Martinotti","MC1"
-0.400541212249426,2.08484868055477,"P1_1","Martinotti","MC2"
2.03624558837351,6.61624697691097,"P1_1","Martinotti","MC1"
6.15199160964427,4.05648116117611,"P1_1","Non-Martinotti","nMC5"
7.47352147490916,3.15680912977352,"P1_1","Non-Martinotti","nMC5"
6.31914353759226,1.35256306177273,"P1_1","Non-Martinotti","nMC5"
2.35003161818919,5.18516282087459,"P1_1","Martinotti","MC1"
5.80695176513133,4.29975680357113,"P1_1","Martinotti","MC1"
3.71365261466441,4.60623721128597,"P1_1","Martinotti","MC1"
5.59886002929148,3.62291411405697,"P1_1","Non-Martinotti","nMC5"
-0.154846187520651,-1.91714664453373,"P1_1","Martinotti","MC2"
-5.31185555069509,0.900621690808675,"P1_1","Martinotti","MC3"
3.35794616134104,2.44117740636959,"P1_1","Martinotti","MC1"
4.73958039672312,3.31172517782345,"P1_1","Non-Martinotti","nMC5"
5.96451211364207,-1.4945989465128,"P1_1","Non-Martinotti","nMC5"
-3.95550965874257,0.349104144631765,"P1_1","Martinotti","MC1"
-12.1306111773736,1.82461754327907,"P1_1","LRP","LRP2"
0.859339837145182,3.18645624166622,"P1_1","Martinotti","MC2"
-0.222649078655867,0.0366957066793653,"P1_1","Martinotti","MC2"
-5.05367970078054,1.0584719563116,"P1_1","Martinotti","MC3"
0.571743492197367,3.06839303022518,"P1_1","Martinotti","MC1"
5.73135686309275,2.08329538351192,"P1_1","Non-Martinotti","nMC5"
1.90571427733836,7.82082680708065,"P1_1","Martinotti","MC1"
2.30853057296214,5.70674780851497,"P1_1","Martinotti","MC1"
-6.41674160568776,-1.15355082506047,"P1_1","LRP","LRP1"
4.70923591048655,1.48614219671383,"P1_1","Non-Martinotti","nMC5"
-0.467755343604711,2.23749283796444,"P1_1","Martinotti","MC2"
3.51376676948008,4.0952265644659,"P1_1","Martinotti","MC1"
-9.48030066101613,-2.98277445787297,"P1_1","LRP","LRP1"
1.34851730258402,4.5148461247076,"P1_1","Martinotti","MC1"
4.33999944121775,-2.64540120118962,"P1_1","Non-Martinotti","nMC5"
2.60399341971812,7.78837040907039,"P1_1","Martinotti","MC1"
6.81495309264598,-1.64162655824528,"P1_1","Non-Martinotti","nMC5"
6.0523407498115,-1.95401772016392,"P1_1","Non-Martinotti","nMC5"
1.22688031585154,4.18413189893856,"P1_1","Martinotti","MC1"
7.58373141677317,3.12171844488277,"P1_1","Non-Martinotti","nMC5"
0.915649715971323,3.02731923109188,"P1_1","Martinotti","MC1"
5.49768615157542,-1.01442368978367,"P1_1","Martinotti","MC1"
0.743727985929819,4.30967597013607,"P1_1","Martinotti","MC1"
5.24648356826243,1.81995634084835,"P1_1","Martinotti","nMC5"
1.12798607737956,5.06188420301571,"P1_1","Martinotti","MC1"
-10.3089492282158,1.54840651994838,"P1_1","LRP","LRP2"
-0.0784836856907882,1.77418557649746,"P1_1","Martinotti","MC1"
0.645790521215769,5.58862380033626,"P1_1","Martinotti","MC1"
1.51823103816447,3.84156779295101,"P1_1","Martinotti","MC1"
2.98307991416392,6.82825545316829,"P1_1","Martinotti","MC1"
3.88462782294688,4.39047507291927,"P1_1","Martinotti","MC1"
5.7084653416389,3.90082434660091,"P1_1","Non-Martinotti","nMC5"
-10.0300910434014,-0.178539461434939,"P1_1","LRP","LRP1"
-0.35689925758901,2.63713125234737,"P1_1","Martinotti","MC1"
4.23823857695994,3.6617434406866,"P1_1","Martinotti","MC1"
3.42871380240855,-0.184678769649127,"P1_1","Non-Martinotti","nMC5"
-8.90587496368947,-3.78023787492619,"P1_1","LRP","LRP1"
-10.6535975894219,0.717935361920735,"P1_1","LRP","LRP2"
4.38543105513987,0.735739746152303,"P1_1","Non-Martinotti","nMC5"
1.61261070163188,1.11914114004268,"P1_1","Martinotti","MC1"
5.55792117507395,0.524219908772847,"P1_1","Non-Martinotti","nMC5"
-11.3249347171074,1.40083531385555,"P1_1","LRP","LRP2"
3.71388936431346,7.00999573713436,"P1_1","Martinotti","MC1"
-8.88008665649953,-1.14889212602482,"P1_1","LRP","LRP1"
3.76478672416148,1.95983640199795,"P1_1","Martinotti","MC1"
-9.33003687470022,-1.60443409437046,"P1_1","LRP","LRP1"
1.15707385928568,2.90150908476009,"P1_1","Martinotti","MC2"
8.01483846099314,1.13007203584804,"P1_1","Non-Martinotti","nMC5"
5.48437762648997,-5.90618535035954,"P1_1","Non-Martinotti","nMC4"
7.84188342482981,1.63746837621822,"P1_1","Non-Martinotti","nMC5"
7.9313485661262,1.39520303255214,"P1_1","Non-Martinotti","nMC5"
-0.420725401330618,0.143497155069253,"P1_1","Martinotti","MC2"
6.73780608565745,1.56355062967434,"P1_1","Non-Martinotti","nMC5"
3.0680627861732,2.65197352415218,"P1_1","Martinotti","MC1"
4.59131026656565,0.831893601476094,"P1_1","Martinotti","nMC5"
-8.58102678864065,-1.14790304654942,"P1_1","LRP","LRP1"
6.45360112578807,3.85099343305721,"P1_1","Non-Martinotti","nMC5"
1.95757413299021,2.33629278188839,"P1_1","Martinotti","MC1"
-4.79108738510671,1.54709533697262,"P1_1","Martinotti","MC3"
0.769222024988504,2.48192004209652,"P1_1","Martinotti","MC1"
8.07231831939158,1.26782838350429,"P1_1","Non-Martinotti","nMC5"
7.78477311522898,1.18978528028621,"P1_1","Non-Martinotti","nMC5"
4.62460923583445,4.60838202482357,"P1_1","Martinotti","MC1"
7.29333281905589,3.17648271566524,"P1_1","Non-Martinotti","nMC5"
1.8640912810081,1.30765084272518,"P1_1","Martinotti","MC1"
2.30551052482066,6.52714518552913,"P1_1","Martinotti","MC1"
6.21714902312693,-0.41903134340153,"P1_1","Non-Martinotti","nMC5"
1.88790059478221,1.12623456960811,"P1_1","Martinotti","MC1"
-1.6965343913323,1.43229524141445,"P1_1","Martinotti","MC2"
0.857736472200724,1.21780840402736,"P1_1","Martinotti","MC1"
7.1057083645576,3.1710334206213,"P1_1","Non-Martinotti","nMC5"
4.44565081984934,1.0057575488676,"P1_1","Martinotti","MC1"
6.83393550307688,1.54703370576992,"P1_1","Non-Martinotti","nMC5"
0.912087027143808,5.51710919386043,"P1_1","Martinotti","MC1"
5.9885618725532,-1.96134778016911,"P1_1","Non-Martinotti","nMC5"
-10.3515603503472,0.386181869565389,"P1_1","LRP","LRP1"
2.87521005065379,4.05109433179989,"P1_1","Martinotti","MC1"
3.1280779877418,3.18375543600216,"P1_1","Martinotti","MC1"
-5.20745014755788,2.88192776685848,"P1_1","Martinotti","MC3"
-2.60131811707082,0.680556037484548,"P1_1","Martinotti","MC2"
-0.0878225079065837,0.385534563123128,"P1_1","Martinotti","MC2"
1.96394539267954,4.05431679731502,"P1_1","Martinotti","MC1"
3.83242798240122,1.76137594228878,"P1_1","Martinotti","MC1"
6.26597094924388,1.93280629163875,"P1_1","Non-Martinotti","nMC5"
1.49519575030741,4.2448265934576,"P1_1","Martinotti","MC1"
1.22680497558055,5.93615654951229,"P1_1","Martinotti","MC1"
-1.6545569857842,1.40807465559139,"P1_1","Martinotti","MC1"
6.03755784423289,1.9308160925497,"P1_1","Non-Martinotti","nMC5"
1.8633896151298,3.44532398229732,"P1_1","Martinotti","MC1"
1.95282674224314,7.44393662458553,"P1_1","Martinotti","MC1"
0.889329079698893,3.51163057333126,"P1_1","Martinotti","MC1"
-2.42744612305227,-0.0422947397242573,"P1_1","Martinotti","MC2"
0.616305772375437,3.25624493604793,"P1_1","Martinotti","MC1"
5.62317204863963,-1.1168472384821,"P1_1","Martinotti","MC1"
7.76084638030467,2.12677482610836,"P1_1","Non-Martinotti","nMC5"
-8.92055773346486,-3.58218928331242,"P1_1","LRP","LRP1"
-1.30107199757162,1.29000536447658,"P1_1","Martinotti","MC2"
-5.46711039154592,1.44040636068477,"P1_1","Martinotti","MC3"
3.69263577849803,2.02005580907955,"P1_1","Martinotti","MC1"
4.08480382354197,0.943361022530934,"P1_1","Non-Martinotti","nMC5"
-8.70295309631887,-2.5338337039362,"P1_1","LRP","LRP1"
-0.163428846586374,2.30174592977657,"P1_1","Martinotti","MC2"
1.62757397086558,5.25673750883236,"P1_1","Martinotti","MC1"
7.14012122542796,3.65894035345211,"P1_1","Non-Martinotti","nMC5"
6.63326621444163,3.69099883085384,"P1_1","Non-Martinotti","nMC5"
1.34950232894358,-1.17794676774845,"P1_1","Non-Martinotti","MC2"
6.37958407790599,1.8638645792593,"P1_1","Non-Martinotti","nMC5"
3.12968469054637,4.09690073972835,"P1_1","Martinotti","MC1"
-0.0153066998607196,0.339561083375356,"P1_1","Martinotti","MC2"
4.20301700026927,1.0574611807455,"P1_1","Martinotti","nMC5"
-2.33205985634389,1.12092546468868,"P1_1","Martinotti","MC2"
2.24273467452464,1.77941218858852,"P1_1","Martinotti","MC1"
2.73864555747447,2.85122732168331,"P1_1","Martinotti","MC1"
0.467332426618906,3.36121157652034,"P1_1","Martinotti","MC1"
-0.547111656356482,1.67524627691402,"P1_1","Martinotti","MC2"
4.31000686080393,3.30503634458675,"P1_1","Martinotti","MC1"
1.62129581363139,3.67989424711361,"P1_1","Martinotti","MC1"
5.95629907042918,-4.03287240022526,"P1_1","Non-Martinotti","nMC4"
2.75559735686717,5.90377549177303,"P1_1","Martinotti","MC1"
0.319851283144327,-1.35724993699894,"P1_1","Martinotti","MC2"
1.23491371066508,5.74366358762874,"P1_1","Martinotti","MC1"
0.344244871448847,1.83505276685848,"P1_1","Martinotti","MC1"
-7.92444729416433,-2.53369756692753,"P1_1","LRP","LRP1"
3.37167406470713,-2.01966711038456,"P1_1","Non-Martinotti","nMC3"
2.40393925101695,6.75355795866146,"P1_1","Martinotti","MC1"
-1.16922318546834,0.603075482903859,"P1_1","Martinotti","MC2"
1.95636105925974,-2.19517060273991,"P1_1","Non-Martinotti","nMC1"
5.55432343871531,-1.07888158315525,"P1_1","Martinotti","MC1"
1.48386550338206,-6.66911049836979,"P1_1","Non-Martinotti","nMC1"
5.56299949080882,4.4505093479742,"P1_1","Non-Martinotti","nMC5"
-4.48178934662404,1.14404348379268,"P1_1","Martinotti","MC1"
2.54221630484995,1.87165061479702,"P1_1","Martinotti","MC1"
5.46911025435862,-1.03613027089939,"P1_1","Martinotti","MC1"
0.776984099459024,2.73638133054867,"P1_1","Martinotti","MC1"
0.422762993883463,2.30304697996273,"P1_1","Martinotti","MC1"
5.69651961715159,-1.20427068227635,"P1_1","Martinotti","MC1"
6.060838941645,1.06818238741054,"P1_1","Non-Martinotti","nMC5"
-2.88173985092702,4.80823735242977,"P1_1","Martinotti","MC1"
6.97771239669261,1.29730824476375,"P1_1","Non-Martinotti","nMC5"
4.4440496006721,1.07586781030788,"P1_1","Martinotti","nMC5"
1.16396558673319,2.23116187101497,"P1_1","Martinotti","MC1"
-2.5839695891625,5.01595524793758,"P1_1","Martinotti","MC1"
7.28826356322703,2.54141882902279,"P1_1","Non-Martinotti","nMC5"
-0.486142720866827,1.41334036832943,"P1_1","Martinotti","MC2"
0.0137332269662343,3.1907608891119,"P1_1","Martinotti","MC1"
-9.45299791901174,-3.71467491144047,"P1_1","LRP","LRP1"
-5.69602846710744,2.41000012403621,"P1_1","Martinotti","MC2"
3.53665137679515,-2.46657820695744,"P1_1","Non-Martinotti","nMC3"
7.56006408126292,3.05989293104305,"P1_1","Non-Martinotti","nMC5"
2.91032910735545,-0.763204059542277,"P1_1","Non-Martinotti","nMC5"
4.09836078078684,4.39054993635311,"P1_1","Martinotti","MC1"
1.23769724757609,-2.66263886445866,"P1_1","Non-Martinotti","nMC1"
-9.63305162994924,-1.14763184541569,"P1_1","LRP","LRP1"
7.90103555114207,0.898620405255696,"P1_1","Non-Martinotti","nMC5"
1.34214461238322,4.99986628538265,"P1_1","Martinotti","MC1"
4.57001042754588,-1.99760266298161,"P1_1","Non-Martinotti","nMC3"
-6.62172150223318,-2.17553301805363,"P1_1","LRP","LRP1"
4.87702775390086,0.585500695763967,"P1_1","Non-Martinotti","nMC5"
0.713636521410318,3.07227329260006,"P1_1","Martinotti","MC1"
-7.91053175537649,-2.94802590364323,"P1_1","LRP","LRP1"
2.57861876876292,7.14564494138851,"P1_1","Martinotti","MC1"
0.942818645548197,4.94452361112728,"P1_1","Martinotti","MC1"
-2.14613103478017,0.689935603200338,"P1_1","Martinotti","MC2"
2.9937641659492,6.03908757215633,"P1_1","Martinotti","MC1"
5.58786082656321,3.52836183553829,"P1_1","Non-Martinotti","nMC5"
3.89194202811656,2.226648368894,"P1_1","Martinotti","MC1"
0.478703443121286,3.54573039060726,"P1_1","Martinotti","MC1"
-8.15266108124318,-2.93656035417424,"P1_1","LRP","LRP1"
-9.50442099182668,-3.6177746867548,"P1_1","LRP","LRP1"
5.43563914687571,3.81873444563045,"P1_1","Non-Martinotti","nMC5"
-4.03615569679799,1.09711138254299,"P1_1","Martinotti","MC3"
1.61356974036631,7.38121966367855,"P1_1","Martinotti","MC1"
5.62255120665965,0.567041673718831,"P1_1","Non-Martinotti","nMC5"
2.36411452681956,7.45390061384334,"P1_1","Martinotti","MC1"
-6.631619211126,0.515172817765615,"P1_1","Martinotti","MC3"
-8.28258967011037,-2.42463823312626,"P1_1","LRP","LRP1"
4.01727843673167,3.42384842878475,"P1_1","Martinotti","MC1"
5.98159718902049,-0.833971462191203,"P1_1","Non-Martinotti","nMC5"
6.16590142638621,-2.65218754762516,"P1_1","Non-Martinotti","nMC5"
1.84720385463175,1.56984154230251,"P1_1","Martinotti","MC1"
1.26496255786357,4.5713532353033,"P1_1","Martinotti","MC1"
4.17942405135569,3.1301398659338,"P1_1","Martinotti","MC1"
-9.43688177673879,-3.49704881662236,"P1_1","LRP","LRP1"
3.8877751866096,2.59366110807552,"P1_1","Martinotti","MC1"
-8.89989828674856,-2.61506196016178,"P1_1","LRP","LRP1"
2.90237617881236,2.04666809087887,"P1_1","Martinotti","MC1"
-9.57734751312795,-0.482025942743876,"P1_1","LRP","LRP1"
8.15321755797801,1.20049659258022,"P1_1","Non-Martinotti","nMC5"
-1.22283351032796,1.64229372984066,"P1_1","Martinotti","MC2"
7.7053267994636,0.938167371808431,"P1_1","Non-Martinotti","nMC5"
0.996713403772684,-0.936111590803721,"P1_1","Martinotti","MC2"
-8.18774103729787,-2.52789183610783,"P1_1","LRP","LRP1"
3.09733629615245,3.56765107160701,"P1_1","Martinotti","MC1"
7.76482320220408,1.2399597550024,"P1_1","Non-Martinotti","nMC5"
-2.00802754967275,1.14665369039669,"P1_1","Martinotti","MC2"
7.64251017959056,0.833104350625417,"P1_1","Non-Martinotti","nMC5"
1.18648302943644,4.59469632154598,"P1_1","Martinotti","MC1"
-8.70217966644826,-2.26627846711979,"P1_1","LRP","LRP1"
-0.850826974797873,-6.25094862932072,"P1_1","Non-Martinotti","MC3"
6.31143403441844,-3.38352914804325,"P1_1","Non-Martinotti","nMC4"
4.34382558257517,-2.25624676698551,"P1_1","Non-Martinotti","nMC3"
2.18535042197642,7.44600514417782,"P1_1","Martinotti","MC1"
-0.123882610190538,0.323462524472615,"P1_1","Martinotti","MC2"
6.2216260472053,0.555836954175374,"P1_1","Non-Martinotti","nMC5"
4.83753657729563,3.51148203855648,"P1_1","Martinotti","MC1"
2.18158293158946,5.27145222669735,"P1_1","Martinotti","MC1"
0.895422939371439,4.21530035978451,"P1_1","Martinotti","MC1"
6.52763820083079,1.58030847555294,"P1_1","Non-Martinotti","nMC5"
5.75798583419261,-6.10937710756169,"P1_1","Non-Martinotti","nMC4"
0.572420839380594,4.93511179929867,"P1_1","Martinotti","MC1"
5.88779330642161,4.1602318668951,"P1_1","Non-Martinotti","nMC5"
3.49996829421458,-2.83429952615605,"P1_1","Non-Martinotti","nMC5"
