"","brain_section_label","x","y","supertype_label"
"74364516994231259948516453383973896192","Zhuang-ABCA-2.027",1.95242903782802,5.70988891112904,"Microglia NN_1"
"8013864418690415546586126045058957312","Zhuang-ABCA-2.027",1.86656304288925,5.70376929877961,"Astro-TE NN_3"
"83219378735750249122769440712809250816","Zhuang-ABCA-2.027",1.90902156959059,5.76460101278889,"Endo NN_1"
"104372640982246960942309490844640477184","Zhuang-ABCA-2.027",2.13137835058361,5.75643728128965,"Endo NN_1"
"110646309740274523130668203207894761472","Zhuang-ABCA-2.027",2.13909589481207,5.80682721967696,"Astro-TE NN_3"
"124038190960413507954544193144337989632","Zhuang-ABCA-2.027",2.16110907158208,5.85398260411566,"OB Eomes Ms4a15 Glut_3"
"130862203212019767339647121569326563328","Zhuang-ABCA-2.027",2.19000348899228,5.82664929665371,"Peri NN_1"
"153341508725755993925690965335356735488","Zhuang-ABCA-2.027",2.05881896352797,5.74170698907971,"Lamp5 Gaba_1"
"172311292198722782348351796407080845312","Zhuang-ABCA-2.027",2.08255931323553,5.81108063307975,"Astro-TE NN_3"
"180115723072508742155368542798123892736","Zhuang-ABCA-2.027",2.13675839615357,5.94154420763862,"MOL NN_4"
"186761020206246368403430851040457523200","Zhuang-ABCA-2.027",2.11525176178585,5.91003356280701,"MOL NN_4"
"187141912855968380775196432975699902464","Zhuang-ABCA-2.027",2.01286174874412,5.82657127443353,"MOL NN_4"
"19000428447262184954203234740010483712","Zhuang-ABCA-2.027",2.07336327295472,5.88206227464432,"Microglia NN_1"
"196600061389901190853789903595625250816","Zhuang-ABCA-2.027",2.13308771509488,5.78628900350118,"Astro-TE NN_3"
"199576857068546460657661406014706024448","Zhuang-ABCA-2.027",2.12752908125002,5.9012967393269,"MOL NN_4"
"20038841821921535869311199311632007168","Zhuang-ABCA-2.027",2.18335759548953,5.78524700307264,"Endo NN_1"
"20070914783014148285861300221897605120","Zhuang-ABCA-2.027",2.10519477371719,5.90272657218342,"MOL NN_4"
"21603899530774668938734951375973646336","Zhuang-ABCA-2.027",2.11659846379722,5.79411717757817,"Endo NN_1"
"223137351267443815162341797676424626176","Zhuang-ABCA-2.027",2.00607604758657,5.76433735519474,"Endo NN_1"
"224497002056170285259628753072800399360","Zhuang-ABCA-2.027",2.10861209486012,5.76188594401335,"Astro-TE NN_3"
"224534477867028960026847434454851387392","Zhuang-ABCA-2.027",2.20062584854556,5.77174572196829,"OPC NN_1"
"231551293530337288690526647592209612800","Zhuang-ABCA-2.027",2.12472966786808,5.88735609334384,"OPC NN_1"
"237078226898351747956307601143497752576","Zhuang-ABCA-2.027",2.07623123177687,5.86862284493211,"MOL NN_4"
"252593826063171684850141447065262096384","Zhuang-ABCA-2.027",2.18147653267323,5.81097939586335,"Astro-TE NN_3"
"260826980005978117574112723569882431488","Zhuang-ABCA-2.027",2.06418866973144,5.77873394131499,"NDB-SI-ant Prdm12 Gaba_1"
"262757197645736502320549021973850619904","Zhuang-ABCA-2.027",2.05354234601639,5.79987729377906,"Astro-TE NN_3"
"26291794501190754441376569138597593088","Zhuang-ABCA-2.027",2.17429469869653,5.79615537806486,"Astro-TE NN_3"
"265060677196012895960438647271435796480","Zhuang-ABCA-2.027",2.13880721271493,5.88253363117265,"MOL NN_4"
"268960424375956833808064687873374289920","Zhuang-ABCA-2.027",2.17260246257372,5.83902041352428,"Endo NN_1"
"276430075958594637706633670785731919872","Zhuang-ABCA-2.027",2.11541302757264,5.74183538911893,"VLMC NN_2"
"295821340064255428446768917780719730688","Zhuang-ABCA-2.027",2.06750521919455,5.70970941357016,"Astro-TE NN_3"
"296686393121767819064748633723265613824","Zhuang-ABCA-2.027",2.07830389987066,5.79378435796788,"MOL NN_4"
"299060245492592200394511971238585303040","Zhuang-ABCA-2.027",2.03066140516281,5.79844386074929,"T cells NN_4"
"314970295223893645223358952659786661888","Zhuang-ABCA-2.027",2.15358229321263,5.74884197816325,"OPC NN_1"
"317823965530868647310670974317408288768","Zhuang-ABCA-2.027",2.12738974307152,5.74986822473272,"Endo NN_1"
"324856707365306975678224257593383059456","Zhuang-ABCA-2.027",2.1706110516228,5.88703444308467,"MOL NN_4"
"332436520697861430492668223493993660416","Zhuang-ABCA-2.027",2.09167773385354,5.79138335361585,"Astro-TE NN_3"
"7043733517757887377817974336531726336","Zhuang-ABCA-2.027",2.13691884483211,5.88037453521524,"MOL NN_4"
"72665457133509624404720880957333176320","Zhuang-ABCA-2.027",2.03547230647759,5.75076094292041,"Endo NN_1"
"91857441182362448956046025352535867392","Zhuang-ABCA-2.027",2.10506419984874,5.74654056069887,"SMC NN_1"
"94564229561476527026736580056636719104","Zhuang-ABCA-2.027",2.02016661245174,5.84069759439933,"MOL NN_4"
"102901678803328612658574565993296691200","Zhuang-ABCA-2.027",2.3574904303355,5.90587339065423,"COP NN_1"
"107137679292726434912651010729998024704","Zhuang-ABCA-2.027",2.35001879503702,5.95922965982931,"MOL NN_4"
"109398668560728778229430122748351348736","Zhuang-ABCA-2.027",2.29161636112468,5.9216508163415,"MFOL NN_3"
"123505289209524440230878885298596478976","Zhuang-ABCA-2.027",2.33647689138037,5.85053826693991,"Microglia NN_1"
"125987177019625152981975510990609973248","Zhuang-ABCA-2.027",2.34810041705362,5.9038857429898,"Astro-TE NN_3"
"132989665721106542641415978149140758528","Zhuang-ABCA-2.027",2.25635590778607,5.87868955690816,"Astro-TE NN_3"
"133108912342812967885896231022300758016","Zhuang-ABCA-2.027",2.32151815777048,5.97428655668652,"MOL NN_4"
"151581967198629498345529148795179237376","Zhuang-ABCA-2.027",2.27170396411866,5.79761440661588,"Astro-TE NN_3"
"155607432003741220800349421831125467136","Zhuang-ABCA-2.027",2.34867760060968,5.87864284387176,"Endo NN_1"
"156448319232675669902202064956647538688","Zhuang-ABCA-2.027",2.20609683003493,5.93114218521639,"Astro-TE NN_3"
"165906770793688803150456994960345399296","Zhuang-ABCA-2.027",2.23941812889283,5.92766523423546,"Astro-TE NN_3"
"172744964796083136161657032482849030144","Zhuang-ABCA-2.027",2.22482924881643,5.74236787779445,"Astro-TE NN_3"
"184468675923621621727942682081633501184","Zhuang-ABCA-2.027",2.36168929096983,5.861347483779,"Endo NN_1"
"185534131349506015719449856186976829440","Zhuang-ABCA-2.027",2.21724269816565,5.85098624758747,"Astro-TE NN_3"
"187226784184445667494470939557662556160","Zhuang-ABCA-2.027",2.3565587783485,5.88290999197351,"Peri NN_1"
"202858595248024096570949413907667615744","Zhuang-ABCA-2.027",2.20458570645864,5.85434370910758,"Microglia NN_1"
"20825065232016667765319200978094784512","Zhuang-ABCA-2.027",2.40939336447341,5.86101517899299,"Astro-TE NN_3"
"215029480241715370092736932975464153088","Zhuang-ABCA-2.027",2.29820400358234,5.80488769300484,"Endo NN_1"
"219210412034934019977630923666791333888","Zhuang-ABCA-2.027",2.22885104346478,5.95087005267312,"MOL NN_4"
"221675799343050122303944962902180495360","Zhuang-ABCA-2.027",2.3874727679638,5.86954584413042,"Astro-TE NN_3"
"223713593442833827965955742554541522944","Zhuang-ABCA-2.027",2.22991467013098,5.84220833275745,"Endo NN_1"
"232611527695794975535655105500515663872","Zhuang-ABCA-2.027",2.37811910115624,5.83596677834634,"Endo NN_1"
"246174740281669992792281657830944014336","Zhuang-ABCA-2.027",2.37720437744189,5.92683601306243,"MOL NN_4"
"273845063334770692859225418999938416640","Zhuang-ABCA-2.027",2.24374257824866,5.77226472026369,"Astro-TE NN_3"
"290870118373450290680119776521679273984","Zhuang-ABCA-2.027",2.24032987390736,5.94415061208744,"Microglia NN_1"
"300006343822416018775373405866688512000","Zhuang-ABCA-2.027",2.38836757407691,5.87828095737863,"Astro-TE NN_3"
"310939073530269514028316068275246071808","Zhuang-ABCA-2.027",2.27491245666393,5.96584781610979,"Endo NN_1"
"311185269477959204411782657026339897344","Zhuang-ABCA-2.027",2.30587473871188,5.79528331147155,"OPC NN_1"
"319058848672341632774616173763002105856","Zhuang-ABCA-2.027",2.23449724071987,5.74528994108736,"Endo NN_1"
"319672349035827808536734346012656664576","Zhuang-ABCA-2.027",2.22348562467281,5.87898110545907,"NDB-SI-ant Prdm12 Gaba_1"
"334448982077681687223189243664382558208","Zhuang-ABCA-2.027",2.22294178941365,5.89493315087804,"Endo NN_1"
"43323215268587973435309774201079988224","Zhuang-ABCA-2.027",2.21636989757121,5.86284063864694,"Astro-TE NN_3"
"44142738191322787719782080642438660096","Zhuang-ABCA-2.027",2.29559652486802,5.80774821148072,"Peri NN_1"
"47488318213548631392859135136321503232","Zhuang-ABCA-2.027",2.29837733998918,5.88770345422434,"Astro-TE NN_3"
"56194148861192537403085158882685747200","Zhuang-ABCA-2.027",2.22865303275199,5.93567261019899,"MOL NN_4"
"71907872601305908370771048630692347904","Zhuang-ABCA-2.027",2.28345755541197,5.77019177365764,"OPC NN_1"
"7249205519914054273865100194538848256","Zhuang-ABCA-2.027",2.31038989193403,5.92440753695936,"Microglia NN_1"
"77446419397298742014151453284166008832","Zhuang-ABCA-2.027",2.40879593552284,5.82018129484351,"Endo NN_1"
"87867979857049455396336303125460680704","Zhuang-ABCA-2.027",2.35310946898428,5.87234103320031,"BAM NN_1"
"9069853473668444193760637740346507264","Zhuang-ABCA-2.027",2.2561308143086,5.93614573921548,"MOL NN_4"
"100343001834583443435208103657859973120","Zhuang-ABCA-2.027",2.41519940391714,5.94416003061096,"MOL NN_4"
"103468322922242846827589764165622824960","Zhuang-ABCA-2.027",2.41703824432977,5.91050690219886,"Endo NN_1"
"119415131530793636958528897432877531136","Zhuang-ABCA-2.027",2.57421054429061,5.87004304609472,"Lamp5 Gaba_1"
"119844795097017792828848180919843946496","Zhuang-ABCA-2.027",2.48280456335173,5.97694230031238,"MOL NN_4"
"122034450305464708103383813667449470976","Zhuang-ABCA-2.027",2.50403875962093,5.81760605419236,"Endo NN_1"
"132495221472722057238411408254672306176","Zhuang-ABCA-2.027",2.41867633618076,5.80078437871627,"Astro-TE NN_3"
"14167990726274432810689196217516163072","Zhuang-ABCA-2.027",2.55809321035367,5.87356511733335,"MOL NN_4"
"157843636230209880828733186597625790464","Zhuang-ABCA-2.027",2.54691770224764,5.83933280327402,"Endo NN_1"
"175600926617406150106321659172856266752","Zhuang-ABCA-2.027",2.43865767885863,5.81520896129491,"Endo NN_1"
"176819385106495058702322252065907146752","Zhuang-ABCA-2.027",2.47113374865757,5.9028348489372,"MFOL NN_3"
"18066346150118755709155570291864240128","Zhuang-ABCA-2.027",2.43973281653255,5.95379811402576,"MOL NN_4"
"183838317259628425748976971921829658624","Zhuang-ABCA-2.027",2.47275281190977,5.96238699431241,"Microglia NN_1"
"202427929192517189026703231931482374144","Zhuang-ABCA-2.027",2.41561724137433,5.93017792679971,"MOL NN_4"
"204828968447538062380442846794344300544","Zhuang-ABCA-2.027",2.61834838485059,5.83720743773783,"Microglia NN_1"
"214471390720558420756810676449365196800","Zhuang-ABCA-2.027",2.58693601059632,5.98744451896348,"MOL NN_4"
"2171923295013300904867552146803916800","Zhuang-ABCA-2.027",2.42221781512807,5.85790859417613,"Microglia NN_1"
"230500521170464902011569246097494769664","Zhuang-ABCA-2.027",2.57413351434651,5.90406214981088,"MOL NN_4"
"235762643318471596435396620653820903424","Zhuang-ABCA-2.027",2.57810976965244,5.95495452606327,"MOL NN_4"
"244012673527989421153961804698461667328","Zhuang-ABCA-2.027",2.53129413596495,5.87238159061062,"COAa-PAA-MEA Barhl2 Glut_4"
"250238446478669999376711312812441337856","Zhuang-ABCA-2.027",2.52000037431031,5.9558870517504,"OPC NN_1"
"252951353817801055330545457934532345856","Zhuang-ABCA-2.027",2.48134369686739,5.91963155575383,"MOL NN_4"
"256737389661771230673858947566457061376","Zhuang-ABCA-2.027",2.54774015543102,5.87107564260096,"OPC NN_1"
"260130477007865276691409962095465201664","Zhuang-ABCA-2.027",2.55109977273245,5.97913381430081,"MOL NN_4"
"2745981366286779760265897215426297856","Zhuang-ABCA-2.027",2.45421283960419,5.81048101521885,"Microglia NN_1"
"287766975871853665289742068266729209856","Zhuang-ABCA-2.027",2.51608054246062,5.8597937231268,"Astro-TE NN_3"
"294957942879591302503165831799854071808","Zhuang-ABCA-2.027",2.42154653345218,5.80239719804827,"Astro-TE NN_3"
"300010606254483974760183360492937412608","Zhuang-ABCA-2.027",2.59941434957947,5.86552220474388,"Astro-TE NN_3"
"3084712880107206111618130282274619392","Zhuang-ABCA-2.027",2.46142202552296,5.86061530815946,"Endo NN_1"
"310678945290756194010446070459660238848","Zhuang-ABCA-2.027",2.39516872325614,5.95888971673001,"Endo NN_1"
"311427175730065871471649134053049761792","Zhuang-ABCA-2.027",2.57987206004295,5.91608615677202,"OPC NN_1"
"322209210340650091099037541169750867968","Zhuang-ABCA-2.027",2.41836013213211,5.86126807015013,"Endo NN_1"
"322651920517253177415561706096855875584","Zhuang-ABCA-2.027",2.45268831365866,5.91955950993281,"MOL NN_4"
"328187026963384355538399924160840073216","Zhuang-ABCA-2.027",2.47325549440593,5.88201461029223,"Lamp5 Gaba_1"
"335489855606793571354680537844268662784","Zhuang-ABCA-2.027",2.41672365005651,5.83320000476647,"Astro-TE NN_3"
"339609254184078961819000646390270394368","Zhuang-ABCA-2.027",2.49346332959206,5.84839066621618,"Endo NN_1"
"3465960852355547133219662472941666304","Zhuang-ABCA-2.027",2.55998229722948,5.96548208926455,"MOL NN_4"
"36563578651256621723162042706887180288","Zhuang-ABCA-2.027",2.46094344709166,5.97568867996626,"OB Eomes Ms4a15 Glut_3"
"68553535206756386953847341609329360896","Zhuang-ABCA-2.027",2.48280179539651,5.93709866836157,"MOL NN_4"
"6981761748498513387889011928430804992","Zhuang-ABCA-2.027",2.54674746318616,5.86226793263779,"Astro-TE NN_3"
"71356333059920990662704341826830073856","Zhuang-ABCA-2.027",2.41510944267696,5.93368534361405,"MOL NN_4"
"75493726838360878620549703551535808512","Zhuang-ABCA-2.027",2.51038076054604,6.00227940895044,"MOL NN_4"
"76203489322382255370674382068202340352","Zhuang-ABCA-2.027",2.51273818282196,5.93147544345621,"Astro-TE NN_3"
"77629981624538783555738289541203623936","Zhuang-ABCA-2.027",2.5440875084082,5.91564251866668,"MOL NN_4"
"78022761555936408316922876109955006464","Zhuang-ABCA-2.027",2.52261998563738,5.86476504115743,"Endo NN_1"
"80663985170541982731787451705744949248","Zhuang-ABCA-2.027",2.50973617203197,5.85026377069978,"Astro-TE NN_3"
"8321032681697480142582621338393903104","Zhuang-ABCA-2.027",2.48992382876547,5.88949121681748,"OPC NN_1"
"107700689492237281466965110890168320000","Zhuang-ABCA-2.027",2.7525021422121,5.95233427929554,"STR D1 Gaba_6"
"112366269879390733392367443334714621952","Zhuang-ABCA-2.027",2.78277239158063,5.98373550353389,"Peri NN_1"
"123906109095003515187354391846116655104","Zhuang-ABCA-2.027",2.71289819322122,5.85177536881075,"NK cells NN_3"
"129682305344148179610091821922846244864","Zhuang-ABCA-2.027",2.68947634444438,5.99213242686351,"Endo NN_1"
"149753250404550832242348796929967652864","Zhuang-ABCA-2.027",2.72404851699294,6.01388866685632,"Endo NN_1"
"210809029485548462760281543403565481984","Zhuang-ABCA-2.027",2.76065412278028,6.03666748863597,"OPC NN_1"
"222205819382357915279666157164576112640","Zhuang-ABCA-2.027",2.68468377221299,5.86583684800827,"STR D1 Gaba_6"
"224084850850054892196249557895160528896","Zhuang-ABCA-2.027",2.719152012691,5.86809589262536,"VLMC NN_2"
"238474576460923155031433083098511704064","Zhuang-ABCA-2.027",2.6384177593949,5.86990898281435,"Astro-TE NN_3"
"242898121240930229611685854388416413696","Zhuang-ABCA-2.027",2.73938244311449,5.83779619447249,"VLMC NN_2"
"243420199299606135370353569584056893440","Zhuang-ABCA-2.027",2.81131775622794,5.87455153162284,"Astro-TE NN_3"
"248240254323124272939554129182694834176","Zhuang-ABCA-2.027",2.7528216933059,6.02051133022103,"OPC NN_1"
"273080113081923178899027034685562683392","Zhuang-ABCA-2.027",2.63131678232941,5.91049225906372,"Peri NN_1"
"275957902667533658266380342365117218816","Zhuang-ABCA-2.027",2.72242931383767,5.95339575591584,"STR D1 Gaba_6"
"280305528632272389076369363997187637248","Zhuang-ABCA-2.027",2.59312273258675,5.94913490255394,"MOL NN_4"
"295224982065878855311170768099524739072","Zhuang-ABCA-2.027",2.73053356619811,5.9290926450877,"OT D3 Folh1 Gaba_3"
"300803918328367953762743115737349488640","Zhuang-ABCA-2.027",2.72654124151561,5.85506627697756,"Endo NN_1"
"303631746601848005668241230666705928192","Zhuang-ABCA-2.027",2.60863584093811,5.9163986657762,"Astro-TE NN_3"
"3043997832467147017694892289779826688","Zhuang-ABCA-2.027",2.76933701794031,5.9544724930513,"Astro-TE NN_3"
"305585628977058242973785400162891333632","Zhuang-ABCA-2.027",2.68518725339249,5.91821974681826,"STR D1 Gaba_6"
"31785342669113593029860731458519302144","Zhuang-ABCA-2.027",2.71611902132769,5.91825045697051,"MOL NN_4"
"323755435276166261138433119562514825216","Zhuang-ABCA-2.027",2.67312200579059,5.88809155921463,"COP NN_1"
"34789872340372903661915663518742347776","Zhuang-ABCA-2.027",2.73026995863856,5.85494898638632,"Endo NN_1"
"42115326010079801908418285608540045312","Zhuang-ABCA-2.027",2.61125587197442,5.82809895187903,"Astro-TE NN_3"
"53121917149760757130096030930838749184","Zhuang-ABCA-2.027",2.65600379438865,5.97638052778899,"OB Dopa-Gaba_4"
"55860154919375781569915385600622460928","Zhuang-ABCA-2.027",2.64138906056891,5.89323200686236,"Astro-TE NN_3"
"63660245261880499253745342342760497152","Zhuang-ABCA-2.027",2.71511851398796,5.9418139235001,"OT D3 Folh1 Gaba_3"
"70591221943227080073179427310065942528","Zhuang-ABCA-2.027",2.62135574122699,5.9751411953889,"MFOL NN_3"
"74289966455628031598822196491090657280","Zhuang-ABCA-2.027",2.80099571180189,5.91711241227751,"STR D1 Gaba_6"
"79196944696405862605163579014918438912","Zhuang-ABCA-2.027",2.70791649323263,5.91863035374235,"OT D3 Folh1 Gaba_3"
"83319325204398524240141070146268561408","Zhuang-ABCA-2.027",2.69046427998453,5.96895410760774,"Astro-TE NN_3"
"85756107770680916284046548423919271936","Zhuang-ABCA-2.027",2.76480759282408,6.02660896564024,"STR D1 Gaba_6"
"88633889608261639224849182828097699840","Zhuang-ABCA-2.027",2.65714363105806,5.91310915891306,"Endo NN_1"
"109561013785803036827564078105073025024","Zhuang-ABCA-2.027",2.93238443005209,5.98825629759554,"STR D2 Gaba_4"
"111528828254081168768390838289898143744","Zhuang-ABCA-2.027",2.93042198081863,5.93379001343179,"STR D1 Gaba_6"
"114152010860588261076014050996937293824","Zhuang-ABCA-2.027",2.98478895738481,6.03191616988066,"Endo NN_1"
"115017608859575592244562634275668623360","Zhuang-ABCA-2.027",2.84577219193316,5.99578419695892,"STR D2 Gaba_2"
"12656650005130680722182324006424674304","Zhuang-ABCA-2.027",2.86163895940334,5.9845813439428,"STR D1 Gaba_6"
"13326016864983819091991507597256556544","Zhuang-ABCA-2.027",2.87166980507369,5.90101922200971,"STR D1 Gaba_6"
"134365097731043812736185417963778605056","Zhuang-ABCA-2.027",2.7901199448132,5.9234954817633,"STR D1 Gaba_6"
"150601281245320790473562446536789458944","Zhuang-ABCA-2.027",2.92877815294136,6.0049411487386,"Astro-TE NN_3"
"166406560776053141143583250444038701056","Zhuang-ABCA-2.027",2.81387604353912,5.94378736279496,"OPC NN_1"
"169269005652971978749595708102614712320","Zhuang-ABCA-2.027",2.83522630271167,6.01290560566713,"STR D2 Gaba_2"
"173139139226012924133430924047686828032","Zhuang-ABCA-2.027",2.7991472849664,5.88579739078039,"STR D1 Gaba_6"
"182922636971351065279062585062262308864","Zhuang-ABCA-2.027",2.83442027840136,6.04917569618483,"STR D1 Gaba_6"
"192113409598684135718138838553443958784","Zhuang-ABCA-2.027",2.81135023104812,6.02872808935583,"Endo NN_1"
"199366822108552929215421717783624286208","Zhuang-ABCA-2.027",2.98644790542345,5.9562853468292,"STR D2 Gaba_2"
"200366114084711216375454341084668231680","Zhuang-ABCA-2.027",2.98523062972948,5.94467115393247,"Microglia NN_1"
"210272571939604117499564556436092485632","Zhuang-ABCA-2.027",2.84097244390956,5.94862026371386,"Astro-TE NN_3"
"2152869019826180891507299400414134272","Zhuang-ABCA-2.027",2.87813490657123,5.93685586885095,"Microglia NN_1"
"215670495156077908684674083119456845824","Zhuang-ABCA-2.027",2.97202036904422,5.94300600929005,"STR D2 Gaba_2"
"218820537490489969242076985258315612160","Zhuang-ABCA-2.027",2.84635122433562,5.96174292954374,"Endo NN_1"
"222329881657928259677682677006431420416","Zhuang-ABCA-2.027",2.84166852031688,5.85240005851414,"PAL-STR Gaba-Chol_2"
"23149105028730055694121349630851547136","Zhuang-ABCA-2.027",2.80814334366566,5.99230383022042,"STR D1 Gaba_6"
"260171762355699564797380398332371795968","Zhuang-ABCA-2.027",2.9028712566136,5.97358986887853,"STR D2 Gaba_2"
"261855181759303757627992051645081976832","Zhuang-ABCA-2.027",2.90436335337105,5.92244422811159,"STR D1 Gaba_6"
"267173255381938410674815867305169256448","Zhuang-ABCA-2.027",2.9338495042576,5.96770764031894,"BAM NN_1"
"268312529044769316260889239943626358784","Zhuang-ABCA-2.027",2.80424239873173,6.02321385290731,"Astro-TE NN_3"
"271991364605897578807007744548755472384","Zhuang-ABCA-2.027",2.95959478593086,6.01629578708715,"MOL NN_4"
"284740262144411861691459127932077735936","Zhuang-ABCA-2.027",2.85441146565873,5.89626081010024,"STR D1 Gaba_6"
"289127376270472683491123203660016779264","Zhuang-ABCA-2.027",2.7880691228574,5.93292865932246,"Astro-TE NN_3"
"292453532260577712314662176612948115456","Zhuang-ABCA-2.027",2.92268274983285,6.03480019816229,"OPC NN_1"
"307636299849020027126135008510498308096","Zhuang-ABCA-2.027",2.88902134297726,6.02294397706461,"STR D2 Gaba_2"
"320179448895886579466273590561264893952","Zhuang-ABCA-2.027",2.89248784094269,6.06417305221766,"Lamp5 Gaba_1"
"32158252019559973040318267607545282560","Zhuang-ABCA-2.027",2.9590381592787,5.98869480735831,"MOL NN_4"
"40228829501700914377059906934567600128","Zhuang-ABCA-2.027",2.94648756831371,5.96445751692693,"VLMC NN_2"
"49785746922173278434376699575382573056","Zhuang-ABCA-2.027",2.79005591540983,5.95364323870777,"STR D1 Gaba_6"
"55435111825925024220311576483209412608","Zhuang-ABCA-2.027",2.90765767310948,6.05849176286221,"OT D3 Folh1 Gaba_1"
"5730684124027839125089272111977988096","Zhuang-ABCA-2.027",2.8860630935248,5.96000146114746,"STR D2 Gaba_2"
"68676068695794753358962299722977509376","Zhuang-ABCA-2.027",2.86428936003673,5.99434538891463,"STR D2 Gaba_2"
"7320496107039885141364427140496359424","Zhuang-ABCA-2.027",2.82080596160224,6.00554867066527,"STR D2 Gaba_2"
"73580193771458228501712934111778177024","Zhuang-ABCA-2.027",2.93324636779028,5.9670479199475,"BAM NN_1"
"75216910280696066255788038185264611328","Zhuang-ABCA-2.027",2.93541426385731,5.87440748395824,"Endo NN_1"
"76476529727697083971254291838663655424","Zhuang-ABCA-2.027",2.92817863447652,5.94368728491651,"STR D2 Gaba_2"
"77817421000146833077368194155354783744","Zhuang-ABCA-2.027",2.83258166821092,6.02068462822552,"OPC NN_1"
"83440167176022437761467595577553321984","Zhuang-ABCA-2.027",2.78879940486083,6.01789011456211,"STR D1 Gaba_6"
"86820315196013356972329401998364377088","Zhuang-ABCA-2.027",2.88914541224247,5.98677499689766,"STR D2 Gaba_2"
"89742325382677460628229136578829615104","Zhuang-ABCA-2.027",2.86462514166773,5.87443245967704,"STR D1 Gaba_6"
"101575218278184642504725115712185565184","Zhuang-ABCA-2.027",3.1727490760736,6.03583847850072,"OT D3 Folh1 Gaba_1"
"116172965676334579979373015471906357248","Zhuang-ABCA-2.027",3.1284308421432,6.08065056126544,"STR D2 Gaba_2"
"117530400879127129402679659962340212736","Zhuang-ABCA-2.027",3.17924755597442,6.04135595099734,"OT D3 Folh1 Gaba_1"
"165854696572569159373586818755765207040","Zhuang-ABCA-2.027",3.00171587034585,6.00927932184407,"STR D2 Gaba_2"
"166676501842066378401264998375170768896","Zhuang-ABCA-2.027",3.15613128924095,5.94364876586321,"MOL NN_4"
"193927836439500374521616887036610871296","Zhuang-ABCA-2.027",3.17056872863248,6.04475077918158,"OT D3 Folh1 Gaba_1"
"200844997396259658199523163432187592704","Zhuang-ABCA-2.027",3.06004865022212,5.96062974771202,"SI-MA-LPO-LHA Skor1 Glut_5"
"202440325950010551915179032920293638144","Zhuang-ABCA-2.027",3.14109533903255,6.0640687127676,"STR D2 Gaba_2"
"205426659684349145852761163160967184384","Zhuang-ABCA-2.027",3.17447135240336,6.02512994327785,"OT D3 Folh1 Gaba_1"
"234462549471876406444528173919321980928","Zhuang-ABCA-2.027",3.13083043723882,5.95374160389066,"Astro-NT NN_2"
"235456326407043999386374629353299378176","Zhuang-ABCA-2.027",3.11450376928845,6.05700063880939,"Microglia NN_1"
"237076469600013343277420063737679708160","Zhuang-ABCA-2.027",3.03630759037039,5.99263464467872,"OPC NN_1"
"244013557745591916778212740929811382272","Zhuang-ABCA-2.027",3.06522082563479,5.94322491287785,"MOL NN_4"
"24731029570930433706734763386119127040","Zhuang-ABCA-2.027",3.1922232188047,6.03019672331553,"OT D3 Folh1 Gaba_1"
"251198289747067566834490557515603902464","Zhuang-ABCA-2.027",3.14675646518202,6.08626120610356,"STR D1 Gaba_6"
"267426517979204057811021092066319925248","Zhuang-ABCA-2.027",3.18377555195348,5.98084014340132,"Microglia NN_1"
"279664287121168878168544318452091846656","Zhuang-ABCA-2.027",3.11965067182765,5.93334296416456,"B cells NN_1"
"284792826657729978024943664351835848704","Zhuang-ABCA-2.027",3.17827508061456,6.01987947234787,"OT D3 Folh1 Gaba_1"
"287998620286521021489768143781854445568","Zhuang-ABCA-2.027",3.0955005282,6.08065483684518,"Endo NN_1"
"293304067618621900140168055024093495296","Zhuang-ABCA-2.027",3.16484048617997,6.03831769654797,"OT D3 Folh1 Gaba_1"
"304463313048978563826490603679523012608","Zhuang-ABCA-2.027",3.01077201105588,6.08032488915783,"OPC NN_1"
"3163735801228688112677337986701983744","Zhuang-ABCA-2.027",3.06273953420948,6.00908198281319,"MOL NN_4"
"325348592020613676003510425202884345856","Zhuang-ABCA-2.027",3.1803604798886,6.03065065182256,"OT D3 Folh1 Gaba_1"
"334032067507235375548168910702387396608","Zhuang-ABCA-2.027",3.15199530708212,6.0713029845168,"Astro-TE NN_3"
"335864152759554936264303678158675116032","Zhuang-ABCA-2.027",3.03335081963907,5.98209719127057,"Astro-TE NN_3"
"52032794499370757907646856078966128640","Zhuang-ABCA-2.027",3.06398492157366,6.01865363738723,"Microglia NN_1"
"55235867773478865747675924367008595968","Zhuang-ABCA-2.027",3.00891857113899,5.95211267128066,"MOL NN_4"
"73523218266699281846688414689652637696","Zhuang-ABCA-2.027",3.02186152657189,5.89723089381598,"MOL NN_4"
"9390389808142812050267937241353420800","Zhuang-ABCA-2.027",2.98797765429097,5.98173372141118,"STR D1 Gaba_8"
"9759892396594052502984620913698275328","Zhuang-ABCA-2.027",3.01637799413438,5.94402048736629,"MOL NN_4"
"115394511791018528733712231122300043264","Zhuang-ABCA-2.027",3.31326987205195,6.13648270753114,"Endo NN_1"
"1160193139322136357566784468322091008","Zhuang-ABCA-2.027",3.3583943438699,5.93582133623863,"Endo NN_1"
"121552136174513668069091372833578156032","Zhuang-ABCA-2.027",3.37252501009921,6.09076264606356,"STR D2 Gaba_2"
"152344043702826546641203872677123588096","Zhuang-ABCA-2.027",3.29948317868995,5.93157123160144,"Sst Chodl Gaba_4"
"153208112376443034717813496450811691008","Zhuang-ABCA-2.027",3.23644923643724,5.93783329702971,"Astro-TE NN_3"
